portfolio,total_return,CAGR,annual_return,annual_volatility,sharpe,max_drawdown,annual_excess_return_vs_spy,beta_vs_spy,alpha_vs_spy,n_periods
RankModel_Top10,2.6359307249629262,0.29456279060996216,0.28719510615838695,0.2354055760547414,1.0500817792901558,-0.1889308368159358,0.138713807438529,1.2930874031983262,0.09519580917321079,60
SPY,0.9861473529818718,0.14710267669378707,0.14848129871985805,0.145422732866607,0.745972081403294,-0.2046748947995901,0.0,1.016949152542373,-0.0025166321816925408,60
bottom20_Predicted,0.6514881476338599,0.10554160793776357,0.10879556570706841,0.12749171210628443,0.5396081405645918,-0.23455625340807718,-0.039685733012789604,0.7496134627178758,-0.002508014775171659,60
TopMinusBottom,1.197047620342183,0.17049050227158324,0.17839954045131862,0.20421261169012198,0.6777227875687227,-0.18246629798933645,,,,60
Oracle_Top10,11371.815532810933,5.474013474719338,2.0402087936274462,0.21373336401358176,9.358430317413346,0.0,1.8917274949075886,1.1194186476406114,1.8739960590145412,60
