date,top10_return,bottom20_return,random_top10_return,top_minus_bottom,spy_return,spearman_ic,hmm_regime
2024-01-02,0.0866249717202256,0.023649362492261426,0.012751815353245089,0.06297560922796416,0.021643944179497332,0.05380479447284478,0
2024-02-01,0.018955904954737722,0.01474280409060324,0.03811987987486333,0.004213100864134482,0.04834417317366779,0.024621470657881905,0
2024-03-01,0.03907220584494238,0.042401504700909996,0.03144608633653401,-0.0033292988559676176,0.021316851983411045,0.10939950690197935,0
2024-04-01,-0.0540848251314646,-0.006612371124492889,-0.02206594492230368,-0.04747245400697171,-0.023172921509092337,-0.029988438662227855,0
2024-05-01,-0.020585478937762504,0.043629134838512384,0.024287425272347056,-0.06421461377627488,0.044488816938366815,-0.1669930771266593,0
2024-06-03,-0.003948832246964284,0.006684340175413056,0.01932550211985185,-0.010633172422377341,0.04354145438578794,-0.061497959354236596,0
2024-07-01,0.05533996900026962,0.016932749561776518,0.033347735027806885,0.0384072194384931,-0.006124674178053624,0.12067529356047414,1
2024-08-01,0.0670932016966987,0.00860580103930747,0.028899194886067715,0.058487400657391234,0.02824988438058429,0.08563190372052207,2
2024-09-03,0.010840179117597947,0.007696515477481042,0.02411260189963381,0.0031436636401169053,0.0331185683024422,0.12112799654552797,1
2024-10-01,-0.00017197088382863156,-0.016948228121457264,0.0021890839636257166,0.01677625723762863,0.02312620027434842,0.13882102213369363,0
2024-11-01,0.03547871560083511,0.030763847545233664,0.05346708122804359,0.004714868055601448,0.0570713492147128,0.07770333328690225,0
2024-12-02,-0.004862008626760994,-0.04909632211336387,-0.058942362298668435,0.04423431348660288,-0.02580626091399285,0.015549302837403016,3
2025-01-02,0.012485201560551207,0.028493162586703463,0.0407364864695046,-0.016007961026152255,0.022458281635565847,-0.07194773718154085,0
2025-02-03,-0.01467137123293195,-0.029726002630222022,-0.012785295286453915,0.015054631397290071,-0.034980058049749796,0.06456658912677075,0
2025-03-03,0.0007630022022479088,0.005536884629368427,-0.020105839211788677,-0.004773882427120518,-0.03888047901628955,-0.20957501636695405,3
2025-04-01,-0.015451595842801858,-0.01219745568029213,-0.018280823957466975,-0.0032541401625097287,-0.011462271322651985,-0.08149628783552257,1
2025-05-01,0.04246219485654299,0.06146851483620339,0.04203079163003332,-0.019006319979660402,0.055365626910969024,-0.16247858366647627,2
2025-06-02,0.056171857392545266,0.03833733943166745,0.04313787968331963,0.017834517960877816,0.04515859662955801,0.03963170871000543,0
2025-07-01,0.003202147601435168,0.02017941173769175,0.002112948127872695,-0.01697726413625658,0.02721605999462251,-0.09754843921940076,1
2025-08-01,0.07398787559773436,0.036684853840999884,0.0413178503144959,0.03730302175673447,0.037524961599673334,0.011369113120028971,0
2025-09-02,0.012318602189659356,0.03573785526544469,0.018825267915778543,-0.023419253075785337,0.04335188808105306,-0.042485826914237156,1
2025-10-01,-0.013851509462339673,0.06595219503508898,-0.0011014733538572505,-0.07980370449742866,0.02833420557507349,-0.18554972071708153,0
2025-11-03,0.02625174591665751,0.009877616221337815,0.018353857938686522,0.016374129695319695,-0.0026487545300103443,-0.014143834185343566,2
2025-12-01,0.026829802799345426,0.015304642293225834,0.01858950739566121,0.011525160506119592,0.012891974361796121,0.06636347174436906,2
