date,top10_return,bottom20_return,random_top10_return,top_minus_bottom,spy_return,spearman_ic,hmm_regime
2021-01-04,0.04425865438161134,0.03400469720809415,0.0286331382568671,0.010253957173517188,0.0345995814799862,0.03688997886791386,1
2021-02-01,0.04107143106691487,0.14661202637796242,0.05151271130102487,-0.10554059531104755,0.027403449288907,-0.18638782678756952,1
2021-03-01,0.05276228402947699,0.007892398635824579,0.041722183587304285,0.044869885393652414,0.0192419512644539,0.20783936787498855,1
2021-04-01,0.04285326269950658,0.02346268782250484,0.03438797600427839,0.01939057487700174,0.0416614673038981,0.04206910686898814,0
2021-05-03,0.0782792108549948,0.006089687151049292,0.013539548705717988,0.0721895237039455,0.0035150644783579,0.11699118671858988,0
2021-06-01,-0.02685071986736708,-0.0018284238854756594,0.004579643703547017,-0.02502229598189142,0.0224682429971732,-0.04740513530895958,2
2021-07-01,-0.004189748946828659,0.027653472975089976,0.014564942154438518,-0.03184322192191864,0.0187719726499542,-0.12088966789407102,0
2021-08-02,0.004168717477970612,0.03082337807157749,0.023200111182190165,-0.026654660593606876,0.0334559976233461,-0.07824949996819586,0
2021-09-01,0.02481943151454801,-0.058466336334506,-0.036058633880658476,0.083285767849054,-0.0471119243396083,0.25963064788573126,1
2021-10-01,0.13611166284935577,0.04814664851682542,0.05481028822034676,0.08796501433253034,0.0575949027633313,0.12320642302337251,2
2021-11-01,-0.05242053332476175,0.0073201932980121705,-0.017292777612048085,-0.059740726622773924,-0.0097383030005113,-0.10315285071135266,1
2021-12-01,0.08233412283760472,0.08247639321493876,0.075824169909398,-0.0001422703773340389,0.060672253743766,-0.03355690467944958,0
2022-01-03,-0.009495836097098118,-0.06289418202936718,-0.02933094171868103,0.05339834593226907,-0.0518305677467618,0.12740174286703748,2
2022-02-01,-0.04745775897346553,-0.040540381302452154,-0.01696710061883212,-0.006917377671013379,-0.0332487022132972,0.13058639772140984,1
2022-03-01,0.09732463768617527,0.06264618096335049,0.07241197597605771,0.03467845672282478,0.076756702020782,0.0761051939699345,3
