date,cost_bps,gross_return,turnover,transaction_cost,net_return,spy_return,bottom20_return,top_minus_bottom_net,top_minus_spy_net,top10_tickers
2023-08-01,25,-0.056529356493968674,1.416483412109001,0.0035412085302725027,-0.06007056502424118,-0.0160357733956411,-0.033079257371049026,-0.026991307653192152,-0.04403479162860008,"MTD,NFLX,PANW,XEL,WFC,CMG,GILD,GM,KHC,CTVA"
2023-08-01,50,-0.056529356493968674,1.416483412109001,0.007082417060545005,-0.06361177355451368,-0.0160357733956411,-0.033079257371049026,-0.030532516183464656,-0.04757600015887258,"MTD,NFLX,PANW,XEL,WFC,CMG,GILD,GM,KHC,CTVA"
2023-09-01,0,-0.060951647798463945,1.8000000000000003,0.0,-0.060951647798463945,-0.0495860322643463,-0.046015872366285064,-0.014935775432178881,-0.011365615534117648,"NFLX,O,T,SRE,GLW,EXC,KMB,TRV,LHX,KR"
2023-09-01,5,-0.060951647798463945,1.8000000000000003,0.0009000000000000002,-0.06185164779846394,-0.0495860322643463,-0.046015872366285064,-0.01583577543217888,-0.012265615534117646,"NFLX,O,T,SRE,GLW,EXC,KMB,TRV,LHX,KR"
2023-09-01,10,-0.060951647798463945,1.8000000000000003,0.0018000000000000004,-0.06275164779846394,-0.0495860322643463,-0.046015872366285064,-0.016735775432178877,-0.013165615534117645,"NFLX,O,T,SRE,GLW,EXC,KMB,TRV,LHX,KR"
2023-09-01,25,-0.060951647798463945,1.8000000000000003,0.0045000000000000005,-0.06545164779846395,-0.0495860322643463,-0.046015872366285064,-0.019435775432178885,-0.015865615534117652,"NFLX,O,T,SRE,GLW,EXC,KMB,TRV,LHX,KR"
2023-09-01,50,-0.060951647798463945,1.8000000000000003,0.009000000000000001,-0.06995164779846394,-0.0495860322643463,-0.046015872366285064,-0.023935775432178875,-0.020365615534117643,"NFLX,O,T,SRE,GLW,EXC,KMB,TRV,LHX,KR"
2023-10-02,0,-0.04659073122477621,1.620045774758842,0.0,-0.04659073122477621,-0.0274273946315322,-0.04344546544942174,-0.0031452657753544694,-0.01916333659324401,"NVDA,ETN,URI,NFLX,UBER,VRSK,XOM,PCAR,GLW,META"
2023-10-02,5,-0.04659073122477621,1.620045774758842,0.000810022887379421,-0.04740075411215563,-0.0274273946315322,-0.04344546544942174,-0.00395528866273389,-0.01997335948062343,"NVDA,ETN,URI,NFLX,UBER,VRSK,XOM,PCAR,GLW,META"
2023-10-02,10,-0.04659073122477621,1.620045774758842,0.001620045774758842,-0.04821077699953505,-0.0274273946315322,-0.04344546544942174,-0.00476531155011331,-0.02078338236800285,"NVDA,ETN,URI,NFLX,UBER,VRSK,XOM,PCAR,GLW,META"
2023-10-02,25,-0.04659073122477621,1.620045774758842,0.004050114436897105,-0.05064084566167331,-0.0274273946315322,-0.04344546544942174,-0.007195380212251572,-0.02321345103014111,"NVDA,ETN,URI,NFLX,UBER,VRSK,XOM,PCAR,GLW,META"
2023-10-02,50,-0.04659073122477621,1.620045774758842,0.00810022887379421,-0.05469096009857042,-0.0274273946315322,-0.04344546544942174,-0.011245494649148681,-0.02726356546703822,"NVDA,ETN,URI,NFLX,UBER,VRSK,XOM,PCAR,GLW,META"
2023-11-01,0,0.08937798039632228,1.8071884452681892,0.0,0.08937798039632228,0.0798277338759287,0.07690173640388066,0.012476243992441613,0.009550246520393574,"NVDA,MTD,KMB,CTVA,DLTR,GM,O,NEM,HPQ,HLT"
2023-11-01,5,0.08937798039632228,1.8071884452681892,0.0009035942226340946,0.08847438617368818,0.0798277338759287,0.07690173640388066,0.011572649769807514,0.008646652297759475,"NVDA,MTD,KMB,CTVA,DLTR,GM,O,NEM,HPQ,HLT"
2023-11-01,10,0.08937798039632228,1.8071884452681892,0.0018071884452681892,0.08757079195105409,0.0798277338759287,0.07690173640388066,0.010669055547173428,0.007743058075125389,"NVDA,MTD,KMB,CTVA,DLTR,GM,O,NEM,HPQ,HLT"
2023-11-01,25,0.08937798039632228,1.8071884452681892,0.004517971113170473,0.08486000928315181,0.0798277338759287,0.07690173640388066,0.007958272879271144,0.005032275407223105,"NVDA,MTD,KMB,CTVA,DLTR,GM,O,NEM,HPQ,HLT"
2023-11-01,50,0.08937798039632228,1.8071884452681892,0.009035942226340946,0.08034203816998133,0.0798277338759287,0.07690173640388066,0.003440301766100662,0.0005143042940526227,"NVDA,MTD,KMB,CTVA,DLTR,GM,O,NEM,HPQ,HLT"
2023-12-01,0,0.061437768881603474,1.6255635436364861,0.0,0.061437768881603474,0.0336883078636931,0.012899627965878412,0.04853814091572506,0.027749461017910378,"NFLX,AMD,AMZN,BIIB,GLW,F,HAL,GM,CTVA,CDNS"
2023-12-01,5,0.061437768881603474,1.6255635436364861,0.000812781771818243,0.060624987109785235,0.0336883078636931,0.012899627965878412,0.047725359143906826,0.026936679246092138,"NFLX,AMD,AMZN,BIIB,GLW,F,HAL,GM,CTVA,CDNS"
2023-12-01,10,0.061437768881603474,1.6255635436364861,0.001625563543636486,0.05981220533796699,0.0336883078636931,0.012899627965878412,0.04691257737208858,0.02612389747427389,"NFLX,AMD,AMZN,BIIB,GLW,F,HAL,GM,CTVA,CDNS"
2023-12-01,25,0.061437768881603474,1.6255635436364861,0.0040639088590912155,0.05737386002251226,0.0336883078636931,0.012899627965878412,0.04447423205663385,0.023685552158819165,"NFLX,AMD,AMZN,BIIB,GLW,F,HAL,GM,CTVA,CDNS"
2023-12-01,50,0.061437768881603474,1.6255635436364861,0.008127817718182431,0.05330995116342104,0.0336883078636931,0.012899627965878412,0.04041032319754263,0.019621643299727945,"NFLX,AMD,AMZN,BIIB,GLW,F,HAL,GM,CTVA,CDNS"
2024-01-02,0,0.0660720031271144,1.4272284377277447,0.0,0.0660720031271144,0.0216439441794973,-0.015939537882818256,0.08201154100993266,0.0444280589476171,"NFLX,BRK-B,VRSK,NOW,BKNG,GM,KMB,CMG,CDNS,MCO"
2024-01-02,5,0.0660720031271144,1.4272284377277447,0.0007136142188638723,0.06535838890825053,0.0216439441794973,-0.015939537882818256,0.08129792679106879,0.04371444472875323,"NFLX,BRK-B,VRSK,NOW,BKNG,GM,KMB,CMG,CDNS,MCO"
2024-01-02,10,0.0660720031271144,1.4272284377277447,0.0014272284377277447,0.06464477468938666,0.0216439441794973,-0.015939537882818256,0.08058431257220491,0.04300083050988936,"NFLX,BRK-B,VRSK,NOW,BKNG,GM,KMB,CMG,CDNS,MCO"
2024-01-02,25,0.0660720031271144,1.4272284377277447,0.0035680710943193617,0.06250393203279504,0.0216439441794973,-0.015939537882818256,0.0784434699156133,0.04085998785329774,"NFLX,BRK-B,VRSK,NOW,BKNG,GM,KMB,CMG,CDNS,MCO"
2024-01-02,50,0.0660720031271144,1.4272284377277447,0.007136142188638723,0.058935860938475686,0.0216439441794973,-0.015939537882818256,0.07487539882129395,0.03729191675897839,"NFLX,BRK-B,VRSK,NOW,BKNG,GM,KMB,CMG,CDNS,MCO"
2024-02-01,0,-0.001748774056403369,1.435068418517868,0.0,-0.001748774056403369,0.0483441731736677,0.031877374503595776,-0.033626148559999146,-0.05009294723007107,"VRSK,HPQ,FDX,KMB,HAL,BKNG,APD,C,YUM,SLB"
2024-02-01,5,-0.001748774056403369,1.435068418517868,0.000717534209258934,-0.002466308265662303,0.0483441731736677,0.031877374503595776,-0.03434368276925808,-0.05081048143933001,"VRSK,HPQ,FDX,KMB,HAL,BKNG,APD,C,YUM,SLB"
2024-02-01,10,-0.001748774056403369,1.435068418517868,0.001435068418517868,-0.003183842474921237,0.0483441731736677,0.031877374503595776,-0.03506121697851701,-0.05152801564858894,"VRSK,HPQ,FDX,KMB,HAL,BKNG,APD,C,YUM,SLB"
2024-02-01,25,-0.001748774056403369,1.435068418517868,0.00358767104629467,-0.005336445102698039,0.0483441731736677,0.031877374503595776,-0.037213819606293816,-0.05368061827636574,"VRSK,HPQ,FDX,KMB,HAL,BKNG,APD,C,YUM,SLB"
2024-02-01,50,-0.001748774056403369,1.435068418517868,0.00717534209258934,-0.00892411614899271,0.0483441731736677,0.031877374503595776,-0.040801490652588486,-0.05726828932266041,"VRSK,HPQ,FDX,KMB,HAL,BKNG,APD,C,YUM,SLB"
2024-03-01,0,0.05938426202770264,1.4036871830260336,0.0,0.05938426202770264,0.021316851983411,0.03035767073630219,0.02902659129140045,0.038067410044291636,"HUM,BRK-B,MMM,HAL,DD,O,VRSK,PANW,C,PFE"
2024-03-01,5,0.05938426202770264,1.4036871830260336,0.0007018435915130168,0.05868241843618962,0.021316851983411,0.03035767073630219,0.02832474769988743,0.03736556645277862,"HUM,BRK-B,MMM,HAL,DD,O,VRSK,PANW,C,PFE"
2024-03-01,10,0.05938426202770264,1.4036871830260336,0.0014036871830260336,0.057980574844676606,0.021316851983411,0.03035767073630219,0.027622904108374417,0.03666372286126561,"HUM,BRK-B,MMM,HAL,DD,O,VRSK,PANW,C,PFE"
2024-03-01,25,0.05938426202770264,1.4036871830260336,0.003509217957565084,0.055875044070137554,0.021316851983411,0.03035767073630219,0.025517373333835365,0.03455819208672656,"HUM,BRK-B,MMM,HAL,DD,O,VRSK,PANW,C,PFE"
2024-03-01,50,0.05938426202770264,1.4036871830260336,0.007018435915130168,0.05236582611257247,0.021316851983411,0.03035767073630219,0.02200815537627028,0.03104897412916147,"HUM,BRK-B,MMM,HAL,DD,O,VRSK,PANW,C,PFE"
2024-04-01,0,-0.0554245441960315,1.6288821946210132,0.0,-0.0554245441960315,-0.0231729215090923,-0.0032988572120505434,-0.05212568698398096,-0.03225162268693921,"HUM,VRSK,GILD,BIIB,CHTR,ADP,EA,PAYX,HPQ,JNJ"
2024-04-01,5,-0.0554245441960315,1.6288821946210132,0.0008144410973105066,-0.05623898529334201,-0.0231729215090923,-0.0032988572120505434,-0.05294012808129146,-0.033066063784249713,"HUM,VRSK,GILD,BIIB,CHTR,ADP,EA,PAYX,HPQ,JNJ"
2024-04-01,10,-0.0554245441960315,1.6288821946210132,0.0016288821946210132,-0.057053426390652515,-0.0231729215090923,-0.0032988572120505434,-0.05375456917860197,-0.03388050488156022,"HUM,VRSK,GILD,BIIB,CHTR,ADP,EA,PAYX,HPQ,JNJ"
2024-04-01,25,-0.0554245441960315,1.6288821946210132,0.004072205486552533,-0.05949674968258403,-0.0231729215090923,-0.0032988572120505434,-0.056197892470533486,-0.03632382817349174,"HUM,VRSK,GILD,BIIB,CHTR,ADP,EA,PAYX,HPQ,JNJ"
2024-04-01,50,-0.0554245441960315,1.6288821946210132,0.008144410973105067,-0.06356895516913658,-0.0231729215090923,-0.0032988572120505434,-0.06027009795708603,-0.04039603366004428,"HUM,VRSK,GILD,BIIB,CHTR,ADP,EA,PAYX,HPQ,JNJ"
2024-05-01,0,-0.00015730240713438017,1.4084271358982539,0.0,-0.00015730240713438017,0.0444888169383668,0.03070436841417044,-0.03086167082130482,-0.04464611934550118,"BIIB,NFLX,PANW,YUM,MRK,BDX,NOW,MNST,GILD,ADP"
2024-05-01,5,-0.00015730240713438017,1.4084271358982539,0.0007042135679491269,-0.0008615159750835071,0.0444888169383668,0.03070436841417044,-0.031565884389253944,-0.04535033291345031,"BIIB,NFLX,PANW,YUM,MRK,BDX,NOW,MNST,GILD,ADP"
2024-05-01,10,-0.00015730240713438017,1.4084271358982539,0.0014084271358982539,-0.0015657295430326341,0.0444888169383668,0.03070436841417044,-0.03227009795720307,-0.046054546481399436,"BIIB,NFLX,PANW,YUM,MRK,BDX,NOW,MNST,GILD,ADP"
2024-05-01,25,-0.00015730240713438017,1.4084271358982539,0.0035210678397456347,-0.003678370246880015,0.0444888169383668,0.03070436841417044,-0.03438273866105045,-0.04816718718524682,"BIIB,NFLX,PANW,YUM,MRK,BDX,NOW,MNST,GILD,ADP"
2024-05-01,50,-0.00015730240713438017,1.4084271358982539,0.007042135679491269,-0.007199438086625649,0.0444888169383668,0.03070436841417044,-0.03790380650079609,-0.05168825502499245,"BIIB,NFLX,PANW,YUM,MRK,BDX,NOW,MNST,GILD,ADP"
2024-06-03,0,0.0051393649904147454,1.4043349556882927,0.0,0.0051393649904147454,0.0435414543857879,0.02266183149687943,-0.017522466506464683,-0.03840208939537316,"EQIX,MCD,URI,BRK-B,KHC,C,GILD,PANW,PPG,YUM"
2024-06-03,5,0.0051393649904147454,1.4043349556882927,0.0007021674778441464,0.004437197512570599,0.0435414543857879,0.02266183149687943,-0.018224633984308833,-0.0391042568732173,"EQIX,MCD,URI,BRK-B,KHC,C,GILD,PANW,PPG,YUM"
2024-06-03,10,0.0051393649904147454,1.4043349556882927,0.0014043349556882927,0.003735030034726453,0.0435414543857879,0.02266183149687943,-0.018926801462152976,-0.03980642435106145,"EQIX,MCD,URI,BRK-B,KHC,C,GILD,PANW,PPG,YUM"
2024-06-03,25,0.0051393649904147454,1.4043349556882927,0.0035108373892207318,0.0016285276011940137,0.0435414543857879,0.02266183149687943,-0.021033303895685418,-0.041912926784593886,"EQIX,MCD,URI,BRK-B,KHC,C,GILD,PANW,PPG,YUM"
2024-06-03,50,0.0051393649904147454,1.4043349556882927,0.0070216747784414635,-0.001882309788026718,0.0435414543857879,0.02266183149687943,-0.02454414128490615,-0.04542376417381462,"EQIX,MCD,URI,BRK-B,KHC,C,GILD,PANW,PPG,YUM"
2024-07-01,0,0.055055043993274655,1.2261651704802472,0.0,0.055055043993274655,-0.0061246741780536,-0.011640874933592879,0.06669591892686753,0.06117971817132825,"MCD,NEM,O,JNJ,BRK-B,GEHC,PPG,ITW,CMG,EQIX"
2024-07-01,5,0.055055043993274655,1.2261651704802472,0.0006130825852401237,0.054441961408034534,-0.0061246741780536,-0.011640874933592879,0.06608283634162741,0.06056663558608813,"MCD,NEM,O,JNJ,BRK-B,GEHC,PPG,ITW,CMG,EQIX"
2024-07-01,10,0.055055043993274655,1.2261651704802472,0.0012261651704802473,0.053828878822794406,-0.0061246741780536,-0.011640874933592879,0.06546975375638728,0.05995355300084801,"MCD,NEM,O,JNJ,BRK-B,GEHC,PPG,ITW,CMG,EQIX"
2024-07-01,25,0.055055043993274655,1.2261651704802472,0.003065412926200618,0.051989631067074035,-0.0061246741780536,-0.011640874933592879,0.06363050600066691,0.05811430524512763,"MCD,NEM,O,JNJ,BRK-B,GEHC,PPG,ITW,CMG,EQIX"
2024-07-01,50,0.055055043993274655,1.2261651704802472,0.006130825852401236,0.048924218140873416,-0.0061246741780536,-0.011640874933592879,0.060565093074466295,0.05504889231892701,"MCD,NEM,O,JNJ,BRK-B,GEHC,PPG,ITW,CMG,EQIX"
2024-08-01,0,0.05683995466536287,1.6054977882603507,0.0,0.05683995466536287,0.0282498843805842,0.014232036929408965,0.042607917735953904,0.028590070284778668,"APH,NFLX,UBER,BRK-B,DOW,HPQ,PCAR,TJX,PPG,GLW"
2024-08-01,5,0.05683995466536287,1.6054977882603507,0.0008027488941301753,0.05603720577123269,0.0282498843805842,0.014232036929408965,0.041805168841823726,0.02778732139064849,"APH,NFLX,UBER,BRK-B,DOW,HPQ,PCAR,TJX,PPG,GLW"
2024-08-01,10,0.05683995466536287,1.6054977882603507,0.0016054977882603507,0.05523445687710252,0.0282498843805842,0.014232036929408965,0.041002419947693554,0.026984572496518318,"APH,NFLX,UBER,BRK-B,DOW,HPQ,PCAR,TJX,PPG,GLW"
2024-08-01,25,0.05683995466536287,1.6054977882603507,0.004013744470650877,0.05282621019471199,0.0282498843805842,0.014232036929408965,0.038594173265303025,0.02457632581412779,"APH,NFLX,UBER,BRK-B,DOW,HPQ,PCAR,TJX,PPG,GLW"
2024-08-01,50,0.05683995466536287,1.6054977882603507,0.008027488941301755,0.048812465724061116,0.0282498843805842,0.014232036929408965,0.03458042879465215,0.020562581343476917,"APH,NFLX,UBER,BRK-B,DOW,HPQ,PCAR,TJX,PPG,GLW"
2024-09-03,0,0.04241987913499307,1.4021073593667783,0.0,0.04241987913499307,0.0331185683024422,0.013160265285592146,0.02925961384940093,0.009301310832550876,"APH,CDNS,MMM,LRCX,GLW,NOW,CMG,BIIB,UBER,IR"
2024-09-03,5,0.04241987913499307,1.4021073593667783,0.0007010536796833892,0.04171882545530969,0.0331185683024422,0.013160265285592146,0.028558560169717542,0.00860025715286749,"APH,CDNS,MMM,LRCX,GLW,NOW,CMG,BIIB,UBER,IR"
2024-09-03,10,0.04241987913499307,1.4021073593667783,0.0014021073593667784,0.041017771775626294,0.0331185683024422,0.013160265285592146,0.02785750649003415,0.007899203473184097,"APH,CDNS,MMM,LRCX,GLW,NOW,CMG,BIIB,UBER,IR"
2024-09-03,25,0.04241987913499307,1.4021073593667783,0.003505268398416946,0.03891461073657613,0.0331185683024422,0.013160265285592146,0.025754345450983984,0.0057960424341339314,"APH,CDNS,MMM,LRCX,GLW,NOW,CMG,BIIB,UBER,IR"
2024-09-03,50,0.04241987913499307,1.4021073593667783,0.007010536796833892,0.03540934233815918,0.0331185683024422,0.013160265285592146,0.022249077052567033,0.0022907740357169804,"APH,CDNS,MMM,LRCX,GLW,NOW,CMG,BIIB,UBER,IR"
2024-10-01,0,0.03633352971206423,1.00614180064595,0.0,0.03633352971206423,0.0231262002743484,-0.009428256691247276,0.04576178640331151,0.01320732943771583,"CDNS,DLTR,SCHW,APH,MMM,BRK-B,NOW,HPQ,LRCX,NFLX"
2024-10-01,5,0.03633352971206423,1.00614180064595,0.000503070900322975,0.03583045881174125,0.0231262002743484,-0.009428256691247276,0.04525871550298853,0.012704258537392852,"CDNS,DLTR,SCHW,APH,MMM,BRK-B,NOW,HPQ,LRCX,NFLX"
2024-10-01,10,0.03633352971206423,1.00614180064595,0.00100614180064595,0.03532738791141828,0.0231262002743484,-0.009428256691247276,0.04475564460266556,0.012201187637069882,"CDNS,DLTR,SCHW,APH,MMM,BRK-B,NOW,HPQ,LRCX,NFLX"
2024-10-01,25,0.03633352971206423,1.00614180064595,0.002515354501614875,0.03381817521044936,0.0231262002743484,-0.009428256691247276,0.043246431901696636,0.010691974936100957,"CDNS,DLTR,SCHW,APH,MMM,BRK-B,NOW,HPQ,LRCX,NFLX"
2024-10-01,50,0.03633352971206423,1.00614180064595,0.00503070900322975,0.03130282070883448,0.0231262002743484,-0.009428256691247276,0.04073107740008176,0.008176620434486078,"CDNS,DLTR,SCHW,APH,MMM,BRK-B,NOW,HPQ,LRCX,NFLX"
2024-11-01,0,0.04745637103265926,1.8081890834749719,0.0,0.04745637103265926,0.0570713492147128,0.05946404545085106,-0.012007674418191797,-0.009614978182053535,"BRK-B,MRK,PPG,F,VLO,KHC,GM,COR,YUM,VRSK"
2024-11-01,5,0.04745637103265926,1.8081890834749719,0.000904094541737486,0.04655227649092177,0.0570713492147128,0.05946404545085106,-0.012911768959929286,-0.010519072723791024,"BRK-B,MRK,PPG,F,VLO,KHC,GM,COR,YUM,VRSK"
2024-11-01,10,0.04745637103265926,1.8081890834749719,0.001808189083474972,0.04564818194918429,0.0570713492147128,0.05946404545085106,-0.013815863501666768,-0.011423167265528507,"BRK-B,MRK,PPG,F,VLO,KHC,GM,COR,YUM,VRSK"
2024-11-01,25,0.04745637103265926,1.8081890834749719,0.00452047270868743,0.04293589832397183,0.0570713492147128,0.05946404545085106,-0.01652814712687923,-0.014135450890740968,"BRK-B,MRK,PPG,F,VLO,KHC,GM,COR,YUM,VRSK"
2024-11-01,50,0.04745637103265926,1.8081890834749719,0.00904094541737486,0.0384154256152844,0.0570713492147128,0.05946404545085106,-0.021048619835566655,-0.018655923599428394,"BRK-B,MRK,PPG,F,VLO,KHC,GM,COR,YUM,VRSK"
2024-12-02,0,-0.060327127867379385,2.0000000000000004,0.0,-0.060327127867379385,-0.0258062609139928,-0.04345659978968649,-0.016870528077692896,-0.03452086695338659,"FCX,MU,C,OXY,QCOM,HPQ,KDP,AIG,ELV,CMG"
2024-12-02,5,-0.060327127867379385,2.0000000000000004,0.0010000000000000002,-0.061327127867379386,-0.0258062609139928,-0.04345659978968649,-0.017870528077692897,-0.03552086695338659,"FCX,MU,C,OXY,QCOM,HPQ,KDP,AIG,ELV,CMG"
2024-12-02,10,-0.060327127867379385,2.0000000000000004,0.0020000000000000005,-0.06232712786737939,-0.0258062609139928,-0.04345659978968649,-0.018870528077692898,-0.03652086695338659,"FCX,MU,C,OXY,QCOM,HPQ,KDP,AIG,ELV,CMG"
2024-12-02,25,-0.060327127867379385,2.0000000000000004,0.005000000000000001,-0.06532712786737939,-0.0258062609139928,-0.04345659978968649,-0.0218705280776929,-0.039520866953386594,"FCX,MU,C,OXY,QCOM,HPQ,KDP,AIG,ELV,CMG"
2024-12-02,50,-0.060327127867379385,2.0000000000000004,0.010000000000000002,-0.07032712786737938,-0.0258062609139928,-0.04345659978968649,-0.02687052807769289,-0.044520866953386584,"FCX,MU,C,OXY,QCOM,HPQ,KDP,AIG,ELV,CMG"
2025-01-02,0,0.06000375355762701,2.0000000000000004,0.0,0.06000375355762701,0.0224582816355658,0.028017807343378897,0.03198594621424811,0.0375454719220612,"WMT,GLW,APH,JPM,KLAC,GM,REGN,BRK-B,MTD,NFLX"
2025-01-02,5,0.06000375355762701,2.0000000000000004,0.0010000000000000002,0.059003753557627006,0.0224582816355658,0.028017807343378897,0.03098594621424811,0.0365454719220612,"WMT,GLW,APH,JPM,KLAC,GM,REGN,BRK-B,MTD,NFLX"
2025-01-02,10,0.06000375355762701,2.0000000000000004,0.0020000000000000005,0.058003753557627005,0.0224582816355658,0.028017807343378897,0.02998594621424811,0.0355454719220612,"WMT,GLW,APH,JPM,KLAC,GM,REGN,BRK-B,MTD,NFLX"
2025-01-02,25,0.06000375355762701,2.0000000000000004,0.005000000000000001,0.055003753557627,0.0224582816355658,0.028017807343378897,0.026985946214248106,0.0325454719220612,"WMT,GLW,APH,JPM,KLAC,GM,REGN,BRK-B,MTD,NFLX"
2025-01-02,50,0.06000375355762701,2.0000000000000004,0.010000000000000002,0.050003753557627005,0.0224582816355658,0.028017807343378897,0.021985946214248108,0.027545471922061204,"WMT,GLW,APH,JPM,KLAC,GM,REGN,BRK-B,MTD,NFLX"
2025-02-03,0,-0.00557626997892582,1.8082865960308618,0.0,-0.00557626997892582,-0.0349800580497497,-0.07184484871789572,0.0662685787389699,0.029403788070823878,"HPQ,XOM,AMT,DOW,NXPI,PPG,GD,FCX,O,APH"
2025-02-03,5,-0.00557626997892582,1.8082865960308618,0.000904143298015431,-0.00648041327694125,-0.0349800580497497,-0.07184484871789572,0.06536443544095447,0.028499644772808447,"HPQ,XOM,AMT,DOW,NXPI,PPG,GD,FCX,O,APH"
2025-02-03,10,-0.00557626997892582,1.8082865960308618,0.001808286596030862,-0.007384556574956682,-0.0349800580497497,-0.07184484871789572,0.06446029214293904,0.02759550147479302,"HPQ,XOM,AMT,DOW,NXPI,PPG,GD,FCX,O,APH"
2025-02-03,25,-0.00557626997892582,1.8082865960308618,0.004520716490077154,-0.010096986469002974,-0.0349800580497497,-0.07184484871789572,0.06174786224889274,0.024883071580746725,"HPQ,XOM,AMT,DOW,NXPI,PPG,GD,FCX,O,APH"
2025-02-03,50,-0.00557626997892582,1.8082865960308618,0.009041432980154309,-0.014617702959080128,-0.0349800580497497,-0.07184484871789572,0.05722714575881559,0.02036235509066957,"HPQ,XOM,AMT,DOW,NXPI,PPG,GD,FCX,O,APH"
2025-03-03,0,-0.013442156139192512,1.4260083636918313,0.0,-0.013442156139192512,-0.0388804790162895,0.017916879814029122,-0.031359035953221634,0.025438322877096988,"REGN,FCX,LEN,HAL,NFLX,PPG,PANW,APH,SRE,IR"
2025-03-03,5,-0.013442156139192512,1.4260083636918313,0.0007130041818459157,-0.014155160321038428,-0.0388804790162895,0.017916879814029122,-0.03207204013506755,0.02472531869525107,"REGN,FCX,LEN,HAL,NFLX,PPG,PANW,APH,SRE,IR"
2025-03-03,10,-0.013442156139192512,1.4260083636918313,0.0014260083636918313,-0.014868164502884343,-0.0388804790162895,0.017916879814029122,-0.03278504431691347,0.02401231451340516,"REGN,FCX,LEN,HAL,NFLX,PPG,PANW,APH,SRE,IR"
2025-03-03,25,-0.013442156139192512,1.4260083636918313,0.0035650209092295783,-0.01700717704842209,-0.0388804790162895,0.017916879814029122,-0.03492405686245122,0.02187330196786741,"REGN,FCX,LEN,HAL,NFLX,PPG,PANW,APH,SRE,IR"
2025-03-03,50,-0.013442156139192512,1.4260083636918313,0.0071300418184591565,-0.020572197957651667,-0.0388804790162895,0.017916879814029122,-0.038489077771680785,0.018308281058637833,"REGN,FCX,LEN,HAL,NFLX,PPG,PANW,APH,SRE,IR"
2025-04-01,0,0.006916939324909921,1.2237376619648703,0.0,0.006916939324909921,-0.0114622713226519,-0.017543734042675348,0.02446067336758527,0.01837921064756182,"PANW,NFLX,LEN,BRK-B,GLW,DHR,DOW,IR,UBER,TXN"
2025-04-01,5,0.006916939324909921,1.2237376619648703,0.0006118688309824352,0.006305070493927485,-0.0114622713226519,-0.017543734042675348,0.023848804536602833,0.017767341816579386,"PANW,NFLX,LEN,BRK-B,GLW,DHR,DOW,IR,UBER,TXN"
2025-04-01,10,0.006916939324909921,1.2237376619648703,0.0012237376619648704,0.00569320166294505,-0.0114622713226519,-0.017543734042675348,0.023236935705620396,0.01715547298559695,"PANW,NFLX,LEN,BRK-B,GLW,DHR,DOW,IR,UBER,TXN"
2025-04-01,25,0.006916939324909921,1.2237376619648703,0.003059344154912176,0.0038575951699977447,-0.0114622713226519,-0.017543734042675348,0.02140132921267309,0.015319866492649645,"PANW,NFLX,LEN,BRK-B,GLW,DHR,DOW,IR,UBER,TXN"
2025-04-01,50,0.006916939324909921,1.2237376619648703,0.006118688309824352,0.0007982510150855689,-0.0114622713226519,-0.017543734042675348,0.018341985057760916,0.01226052233773747,"PANW,NFLX,LEN,BRK-B,GLW,DHR,DOW,IR,UBER,TXN"
2025-05-01,0,0.031977703138828084,2.0000000000000004,0.0,0.031977703138828084,0.055365626910969,0.079115107954525,-0.04713740481569692,-0.02338792377214092,"TJX,O,MCD,CTAS,ADP,XEL,BIIB,WELL,SO,GILD"
2025-05-01,5,0.031977703138828084,2.0000000000000004,0.0010000000000000002,0.030977703138828083,0.055365626910969,0.079115107954525,-0.04813740481569692,-0.02438792377214092,"TJX,O,MCD,CTAS,ADP,XEL,BIIB,WELL,SO,GILD"
2025-05-01,10,0.031977703138828084,2.0000000000000004,0.0020000000000000005,0.029977703138828082,0.055365626910969,0.079115107954525,-0.04913740481569692,-0.02538792377214092,"TJX,O,MCD,CTAS,ADP,XEL,BIIB,WELL,SO,GILD"
2025-05-01,25,0.031977703138828084,2.0000000000000004,0.005000000000000001,0.026977703138828083,0.055365626910969,0.079115107954525,-0.052137404815696925,-0.02838792377214092,"TJX,O,MCD,CTAS,ADP,XEL,BIIB,WELL,SO,GILD"
2025-05-01,50,0.031977703138828084,2.0000000000000004,0.010000000000000002,0.021977703138828082,0.055365626910969,0.079115107954525,-0.05713740481569692,-0.03338792377214092,"TJX,O,MCD,CTAS,ADP,XEL,BIIB,WELL,SO,GILD"
2025-06-02,0,0.01834014344675576,1.6060676253153987,0.0,0.01834014344675576,0.045158596629558,0.08051327963810001,-0.06217313619134425,-0.026818453182802238,"PANW,MCD,BRK-B,FDX,OKE,SBUX,KMB,CTAS,HAL,PCAR"
2025-06-02,5,0.01834014344675576,1.6060676253153987,0.0008030338126576994,0.01753710963409806,0.045158596629558,0.08051327963810001,-0.06297617000400195,-0.027621486995459937,"PANW,MCD,BRK-B,FDX,OKE,SBUX,KMB,CTAS,HAL,PCAR"
2025-06-02,10,0.01834014344675576,1.6060676253153987,0.0016060676253153987,0.01673407582144036,0.045158596629558,0.08051327963810001,-0.06377920381665965,-0.028424520808117637,"PANW,MCD,BRK-B,FDX,OKE,SBUX,KMB,CTAS,HAL,PCAR"
