n_months,pearson_corr,pearson_p_value,r2,avg_top10_return,avg_bottom20_return,avg_top_minus_bottom,annualized_top_minus_bottom,top_minus_bottom_t_stat,top_minus_bottom_p_value,avg_top10_excess_vs_random,annualized_top10_excess_vs_random,top_minus_random_p_value,avg_top10_excess_vs_spy,annualized_top10_excess_vs_spy,top_minus_spy_p_value,percent_months_top_beats_bottom,percent_months_top_beats_spy,avg_spearman_ic,median_spearman_ic,percent_positive_ic,spearman_ic_t_stat,spearman_ic_p_value,avg_top10_hits,avg_top10_hit_rate,n_train_rows,n_val_rows,n_test_rows,n_features,n_stocks_loaded
60,0.03964375807485784,9.603541284634525e-90,-37.956660030703546,0.02409351259866039,0.010365934321043801,0.013727578277616588,0.16473093933139907,2.0760303022892423,0.04225753613052602,0.011047210819747966,0.1325665298369756,0.026685651892233524,0.011720071038672222,0.14064085246406666,0.023327841713924026,0.6,0.65,0.025796125745324548,0.02152522926258372,0.5833333333333334,1.414387128918931,0.16250401100491135,0.75,0.075,653098,101629,256531,69,206
