date,top10_return,bottom20_return,random_top10_return,top_minus_bottom,spy_return,oracle_return,top10_hits,top10_hit_rate,spearman_ic,top10_tickers,bottom20_tickers
2022-04-01,-0.0894651299255549,-0.06357165323809723,-0.06268014076476372,-0.025893476687457673,-0.08487149861186305,0.07188632349619598,0,0.0,0.09436359909817585,"OXY,HUM,UPS,PANW,CME,NEM,FCX,BLK,GILD,LHX","ROP,SHW,AON,RSG,AJG,EMR,MCD,GPN,MDT,WM,REGN,ELV,PSA,CTAS,TDG,URI,TSLA,ADBE,VRSK,AZO"
2022-05-02,0.02968569153901962,0.006126165732585814,0.013611672238831429,0.023559525806433806,-0.0037396737179195005,0.15951702600646306,1,0.1,0.034294760797506554,"BRK-B,GPN,TMO,LHX,CMG,MNST,LMT,PPG,CHTR,MCO","TEL,TXN,AMAT,NOW,MCK,ETN,FDX,NKE,BIIB,MU,SLB,NVDA,APH,AMZN,HCA,QCOM,CRM,ADBE,AZO,META"
2022-06-01,-0.07356040995021847,-0.09146746312127842,-0.07445165336667844,0.01790705317105995,-0.07497839098413539,0.04685501330196873,0,0.0,0.04872253358870882,"HD,NFLX,LOW,DIS,ZTS,SPG,UNP,NSC,TT,PH","CVX,PGR,URI,TDG,PSX,ORLY,NOC,GPN,AMT,HAL,VLO,EQIX,XOM,META,VRTX,EOG,INTU,MTD,TSLA,AZO"
2022-07-01,0.17748324273763666,0.03299419519366296,0.07034088089523616,0.1444890475439737,0.07745777141584753,0.2909122618403192,2,0.2,0.4576333477040943,"CMG,NVDA,AMAT,UBER,MU,DD,BRK-B,ANET,GE,SPG","TMUS,KR,ABBV,TSLA,OXY,BIIB,O,PGR,T,COST,ORLY,DLTR,UNH,MNST,FDX,LMT,IBM,ADBE,KHC,AZO"
2022-08-01,0.012364390709526085,-0.012001491081611715,-0.007122584040382639,0.0243658817911378,-0.019816418429204008,0.13930700880763675,2,0.2,-0.028783456191559885,"TDG,URI,NEM,PH,BLK,HAL,PFE,XOM,TSLA,EOG","GD,LOW,MAR,ELV,SPGI,MNST,OXY,HUM,SRE,NVDA,AON,F,CHTR,AMZN,AMD,NFLX,MCK,UNH,DLTR,AZO"
2022-09-01,-0.055765479428114585,-0.09691690230819155,-0.08879010977437002,0.04115142288007697,-0.09528473758815603,0.06157906307887697,2,0.2,0.06347117484504314,"NEM,URI,AZO,NOC,PH,CDNS,MCK,DOW,APD,EQIX","ADBE,UBER,NVDA,LOW,VRTX,UPS,MSFT,QCOM,HD,UNP,SCHW,PSX,PG,ORCL,VLO,ISRG,HCA,PLD,ICE,NFLX"
2022-10-03,0.06255306398325865,0.10216914976318892,0.07793576648339354,-0.03961608577993027,0.053462809346793705,0.2684338821687075,0,0.0,-0.11280434797973016,"DLR,BRK-B,PLD,T,V,KMB,AAPL,VZ,CME,HPQ","NOC,OKE,NEM,ADBE,CI,FCX,VRTX,PGR,NFLX,INTU,KMI,APH,BLK,ORLY,AZO,CTVA,AFL,SCHW,HCA,REGN"
2022-11-01,0.15672959634239028,0.04387724511417203,0.07046712334225302,0.11285235122821825,0.060230938838836234,0.23848007454055575,2,0.2,0.32128121223258016,"AMD,BIIB,NFLX,UNP,META,DLR,NXPI,BDX,WELL,ADI","HAL,REGN,LIN,HCA,IBM,MCD,CVX,EOG,NOC,LLY,SYK,UNH,GD,ABBV,COR,LHX,DE,CB,TRV,AZO"
2022-12-01,-0.06816019737730979,-0.03214415188684025,-0.04487545627056231,-0.036016045490469537,-0.05693429735745792,0.037290431290991764,0,0.0,-0.22122255125767717,"FIS,D,GPN,UBER,PSA,DIS,MDT,BAC,LHX,AMZN","HD,ITW,LIN,MCD,SBUX,TT,CI,ADP,MSI,ROP,ETN,TJX,HON,TDG,COST,MA,LMT,AZO,LLY,MTD"
2023-01-03,0.23434255655113514,0.04178365303686362,0.07282760652413307,0.19255890351427152,0.07872480230227374,0.3388152065706513,4,0.4,0.26026814426359274,"TSLA,QCOM,BRK-B,NXPI,MCO,AMD,AMZN,AMAT,INTU,AMT","LIN,NKE,KHC,CVX,DLTR,ELV,PFE,LLY,ABBV,PG,HD,COP,AZO,META,ISRG,ANET,NFLX,XOM,MTD,UBER"
