date,spearman_ic,top_minus_bottom,top10_return,bottom20_return,spy_return
2021-01-04,0.020163826674488128,0.011268112740191516,0.04425865438161135,0.03299054164141983,0.03459958147998621
2021-02-01,-0.19221717282371314,-0.10162741127742433,0.029769400015902316,0.13139681129332664,0.027403449288907034
2021-03-01,0.1789965439497919,0.05193991357205663,0.059605889571357505,0.007665975999300878,0.019241951264453938
2021-04-01,0.042146850329702945,0.0012011981390336324,0.040599788775975164,0.03939859063694153,0.04166146730389819
2021-05-03,0.13502908312189468,0.061241612916163264,0.07298449776876008,0.011742884852596813,0.003515064478357921
2021-06-01,-0.09798644436748627,-0.021734792407249123,-0.02290491505153556,-0.0011701226442864365,0.022468242997173205
2021-07-01,-0.1434055876345492,-0.03453231226570936,-0.0037018954219052436,0.030830416843804116,0.018771972649954227
2021-08-02,-0.046548543723629064,-0.022526619741460543,0.0041687174779706185,0.026695337219431164,0.03345599762334617
2021-09-01,0.2560092161338884,0.10451242289716672,0.052171351666456076,-0.052341071230710655,-0.04711192433960831
2021-10-01,0.116475252842937,0.06260455035795243,0.1159505176570698,0.05334596729911738,0.057594902763331346
2021-11-01,-0.086932737771307,-0.05779085563985714,-0.03609722304033556,0.02169363259952158,-0.009738303000511372
2021-12-01,-0.004449752987822546,0.004833089783374947,0.07412111707932821,0.06928802729595326,0.06067225374376606
2022-01-03,0.10395148808051397,0.05306798415173196,-0.01247331301565351,-0.06554129716738546,-0.05183056774676187
2022-02-01,0.11547165544098213,0.007368978912181894,-0.023228261731953703,-0.030597240644135597,-0.03324870221329723
2022-03-01,0.07914991059502019,0.05238715484159368,0.10476244061868738,0.052375285777093696,0.076756702020782
2022-04-01,-0.04492582567089073,-0.01288723517539015,-0.06832239283917055,-0.0554351576637804,-0.08487149861186305
2022-05-02,0.02948456085546077,0.031365170498093134,0.02370499745644511,-0.007660173041648022,-0.0037396737179195005
2022-06-01,-0.002732329264758889,-0.029092905228625093,-0.10202079842508072,-0.07292789319645562,-0.07497839098413539
2022-07-01,0.6048610865708772,0.17677225926383405,0.17142040026936015,-0.005351858994473896,0.07745777141584753
2022-08-01,0.08430924935154888,0.029877948609106707,0.026059399203866917,-0.0038185494052397906,-0.019816418429204008
2022-09-01,0.09040575018905797,0.05187364013794116,-0.07017669819888872,-0.12205033833682988,-0.09528473758815603
2022-10-03,0.014717543872048398,-0.01416786500651529,0.049125939111679395,0.06329380411819469,0.053462809346793705
2022-11-01,0.16592998847983262,0.06361531398322397,0.10314387825277263,0.03952856426954866,0.060230938838836234
2022-12-01,-0.18326536670176904,-0.023543925746881522,-0.061158911678116754,-0.03761498593123523,-0.05693429735745792
2023-01-03,0.3161289410633891,0.07837208411445976,0.14746284661156778,0.06909076249710802,0.07872480230227374
2023-02-01,-0.06105688701048123,-0.050920031784846845,-0.04448797683037322,0.006432054954473626,-0.0316212033013924
2023-03-01,0.01961114134467917,-0.0017593009925773286,0.007807842147761879,0.009567143140339207,0.020625642921485277
2023-04-03,-0.034525164144715924,-0.016249686464620744,-0.011766383543754522,0.0044833029208662225,-0.0002676967935832941
2023-05-01,0.11618265472715578,0.03132808636200062,0.03027487670898237,-0.0010532096530182556,0.011239151615144216
2023-06-01,0.2148546550664,0.017704717242071538,0.08835391160861487,0.07064919436654334,0.05477834116709679
2023-07-03,-0.19547957113880032,-0.04991308632818252,0.009102390092629076,0.0590154764208116,0.028594604912354882
2023-08-01,-0.058843318656310296,-0.02786937328993156,-0.05980243389331853,-0.03193306060338697,-0.016035773395641106
2023-09-01,0.0018531213999476998,-0.008305793889053711,-0.053637514931831755,-0.04533172104277804,-0.049586032264346325
2023-10-02,0.10702306153748295,0.005004019954820936,-0.035500276855767086,-0.04050429681058802,-0.02742739463153221
2023-11-01,0.09880911153359578,-0.0014965416774284784,0.07612051028598862,0.0776170519634171,0.07982773387592879
2023-12-01,0.06413411453732039,0.049745465054810194,0.06023723632280063,0.010491771267990441,0.033688307863693145
2024-01-02,0.16776754746416678,0.0941198921492766,0.08748107069251067,-0.006638821456765936,0.021643944179497332
2024-02-01,0.07525595130308811,-0.01771262004515288,0.009701898604129755,0.027414518649282637,0.04834417317366779
2024-03-01,0.17847223189536293,0.04164719609326334,0.07279409009817044,0.0311468940049071,0.021316851983411045
2024-04-01,0.004791686980262149,-0.03282339035391452,-0.05101267385242684,-0.018189283498512322,-0.023172921509092337
2024-05-01,-0.10865150227744425,-0.019064404861002478,0.005297212294659159,0.024361617155661635,0.044488816938366815
2024-06-03,-0.034991851346269025,-0.006698662054813603,0.013981292080101172,0.020679954134914774,0.04354145438578794
2024-07-01,0.1207268320541572,0.05195712129811377,0.04668728407216962,-0.005269837225944152,-0.006124674178053624
2024-08-01,0.12561741722500033,0.05085972803045043,0.057471366133772774,0.0066116381033223485,0.02824988438058429
2024-09-03,0.04918861695755734,0.03439327886347092,0.04171517121786326,0.00732189235439234,0.0331185683024422
2024-10-01,0.18112716078617094,0.053558583771623015,0.03549055821345658,-0.018068025558166438,0.02312620027434842
2024-11-01,0.08072181749801506,-0.01865380464822952,0.05354800197663756,0.07220180662486708,0.0570713492147128
2024-12-02,0.051325375047011464,-0.004372597146336088,-0.06080266659069657,-0.056430069444360485,-0.02580626091399285
2025-01-02,-0.04754913568553161,-0.004859847834593672,0.04073592617537787,0.04559577400997154,0.022458281635565847
2025-02-03,0.12180914042150129,0.03172081050167368,-0.009386900655143516,-0.04110771115681719,-0.034980058049749796
2025-03-03,-0.20036076945578138,-0.0192927047402915,-0.006999588815415003,0.012293115924876497,-0.03888047901628955
2025-04-01,-0.015864105528548146,0.04054700818381536,0.017822489468423585,-0.022724518715391773,-0.011462271322651985
2025-05-01,-0.1532685155520887,-0.051860649813022894,0.04363217535043623,0.09549282516345912,0.055365626910969024
2025-06-02,-0.08663481494894903,-0.040024472730587006,0.03771562786070196,0.07774010059128897,0.04515859662955801
2025-07-01,-0.06776197573512,0.030070204772630182,0.04725411692405398,0.017183912151423796,0.02721605999462251
2025-08-01,-0.023335794180329012,-0.0011458563456909973,0.04117654793511577,0.04232240428080677,0.037524961599673334
2025-09-02,-0.06609881461464527,0.01842216630088691,0.029778886128457804,0.011356719827570893,0.04335188808105306
2025-10-01,-0.2338106447883439,-0.07555646743634095,-0.013938287235820069,0.06161818020052088,0.02833420557507349
2025-11-03,0.007106740399214385,0.01755108735649845,0.02787387945680724,0.010322792100308792,-0.0026487545300103443
2025-12-01,0.004249836330459249,-0.023516446650096622,0.00734984419607988,0.0308662908461765,0.012891974361796121
