year,rank_model_return,spy_return,bottom20_return,top_minus_bottom_return,excess_vs_spy
2021,0.5118904634438368,0.2904831588172194,0.4277067028937671,0.041674854399858186,0.2214073046266174
2022,0.10829447880635046,-0.16226564905874163,-0.23342116877665753,0.4403214931819128,0.2705601278650921
2023,0.209799330633601,0.1871994631732703,0.19334763389303045,0.01783492772496964,0.022599867460330714
2024,0.34619495930636934,0.2955516355030048,0.0824593764328796,0.24181722068450395,0.05064332380336456
2025,0.2937089649556712,0.1944676227065396,0.3884085131978128,-0.08213634717728235,0.09924134224913161
