portfolio,total_return,CAGR,annual_return,annual_volatility,sharpe,max_drawdown,annual_excess_return_vs_spy,beta_vs_spy,alpha_vs_spy,n_periods
RankModel_Top10,2.530476987145586,0.2869648248618517,0.27225898587146513,0.18982345166102443,1.223552642411221,-0.1435406425917818,0.12377768715160714,1.0407823368897773,0.11772227280538222,60
SPY,0.9861473529818718,0.14710267669378707,0.14848129871985805,0.145422732866607,0.745972081403294,-0.2046748947995901,0.0,1.016949152542373,-0.0025166321816925408,60
bottom20_Predicted,0.9628706068504829,0.14440127855449814,0.1480727580159282,0.15927267923073207,0.6785392104779466,-0.2793601736136828,-0.00040854070392984805,0.9115255321447107,0.012728263186771872,60
TopMinusBottom,0.7406234186649572,0.11722582106986823,0.124186227855537,0.163533381819656,0.514795370332262,-0.12394651584550698,,,,60
Oracle_Top10,11371.815532810933,5.474013474719338,2.0402087936274462,0.21373336401358176,9.358430317413346,0.0,1.8917274949075886,1.1194186476406114,1.8739960590145412,60
