date,spearman_ic,top_minus_bottom,top10_return,bottom20_return,spy_return
2023-07-03,-0.18487677661476704,-0.0555456312461451,0.0005138314376775255,0.05605946268382263,0.028594604912354882
2023-08-01,-0.06175799167438211,-0.023450099122919656,-0.05652935649396871,-0.03307925737104905,-0.016035773395641106
2023-09-01,-0.0024383176315101313,-0.014935775432178881,-0.06095164779846398,-0.0460158723662851,-0.049586032264346325
2023-10-02,0.08246884960880904,-0.003145265775354497,-0.046590731224776236,-0.04344546544942174,-0.02742739463153221
2023-11-01,0.035774713586023146,0.012476243992441627,0.0893779803963223,0.07690173640388068,0.07982773387592879
2023-12-01,0.04247054582977009,0.04853814091572509,0.061437768881603516,0.012899627965878424,0.033688307863693145
2024-01-02,0.18766837068713346,0.08201154100993271,0.06607200312711443,-0.015939537882818284,0.021643944179497332
2024-02-01,0.05490103216280592,-0.03362614855999913,-0.001748774056403357,0.031877374503595776,0.04834417317366779
2024-03-01,0.17836636904347342,0.02902659129140046,0.05938426202770266,0.0303576707363022,0.021316851983411045
2024-04-01,0.016460280536557504,-0.052125686983981,-0.055424544196031544,-0.0032988572120505434,-0.023172921509092337
2024-05-01,-0.13719825604880834,-0.030861670821304837,-0.00015730240713439646,0.03070436841417044,0.044488816938366815
2024-06-03,-0.016419885500968085,-0.0175224665064647,0.005139364990414741,0.02266183149687944,0.04354145438578794
2024-07-01,0.12194843364767169,0.06669591892686756,0.05505504399327469,-0.011640874933592876,-0.006124674178053624
2024-08-01,0.12132161412990486,0.04260791773595393,0.056839954665362916,0.014232036929408987,0.02824988438058429
2024-09-03,0.058264963574821346,0.029259613849400977,0.04241987913499312,0.013160265285592143,0.0331185683024422
2024-10-01,0.17963950913067092,0.04576178640331152,0.03633352971206424,-0.009428256691247288,0.02312620027434842
2024-11-01,0.07280856931927401,-0.012007674418191769,0.047456371032659296,0.059464045450851065,0.0570713492147128
2024-12-02,0.036960064632056935,-0.016870528077692903,-0.06032712786737941,-0.04345659978968651,-0.02580626091399285
2025-01-02,-0.03797690518310094,0.031985946214248134,0.060003753557627035,0.028017807343378897,0.022458281635565847
2025-02-03,0.18512069758047667,0.06626857873896991,-0.005576269978925829,-0.07184484871789573,-0.034980058049749796
2025-03-03,-0.22389575294953404,-0.03135903595322165,-0.013442156139192519,0.01791687981402913,-0.03888047901628955
2025-04-01,-0.057982198325695414,0.024460673367585267,0.006916939324909899,-0.01754373404267537,-0.011462271322651985
2025-05-01,-0.13487763090080926,-0.04713740481569695,0.031977703138828084,0.07911510795452503,0.055365626910969024
2025-06-02,-0.09837723391511469,-0.062173136191344285,0.018340143446755754,0.08051327963810004,0.04515859662955801
2025-07-01,-0.06465434385925811,0.013343392935495267,0.04027385244473024,0.02693045950923497,0.02721605999462251
2025-08-01,-0.05376718530177877,-0.01851217425552469,0.03267525061431518,0.05118742486983987,0.037524961599673334
2025-09-02,-0.05158585337995013,-0.00559096959369091,0.01291235933928737,0.01850332893297828,0.04335188808105306
2025-10-01,-0.24642782521485979,-0.049462096614542726,0.014261262117850537,0.06372335873239326,0.02833420557507349
