date,top,bottom,rnd,spy,ic
2022-10-03,0.05044050358374765,0.06003430961855166,0.0754452672866823,0.053462809346793705,-0.02005074527708476
2022-11-01,0.08886848071542194,0.038452379024241576,0.07007300391937625,0.060230938838836234,0.16232834597253534
2022-12-01,-0.04829957874333478,-0.04048731438545185,-0.04471242719600303,-0.05693429735745792,-0.16976910192167702
2023-01-03,0.16826193073445092,0.0935113748355689,0.07167833582808157,0.07872480230227374,0.3200274222388703
2023-02-01,-0.0377069148322894,-0.011598272869799631,-0.029724245042554113,-0.0316212033013924,-0.04694008806213822
2023-03-01,0.038225459057048626,0.019314864758241783,0.0008772809059952789,0.020625642921485277,-0.0057289862959481515
2023-04-03,-0.005917928921293869,0.004028175429853858,-0.00424923660440954,-0.0002676967935832941,-0.0241980055268533
2023-05-01,0.0259332811172563,0.006984979236824907,-0.015160743860422194,0.011239151615144216,0.10627107024475055
2023-06-01,0.07568725643105796,0.06531229672827406,0.0619662394232259,0.05477834116709679,0.20466884819529158
2023-07-03,0.000534058508075963,0.05433608928654583,0.03167993482879149,0.028594604912354882,-0.1948731721452248
2023-08-01,-0.05374158561356272,-0.03193306060338697,-0.015651074755377033,-0.016035773395641106,-0.06240962322691903
2023-09-01,-0.05741218599636673,-0.04333583076461348,-0.04690021641940965,-0.049586032264346325,0.003752888876324289
2023-10-02,-0.046590731224776236,-0.04710348695670223,-0.019463552716364567,-0.02742739463153221,0.06444932893258228
2023-11-01,0.07626536804966286,0.07603214575619222,0.08059710037014943,0.07982773387592879,0.051956661554445165
2023-12-01,0.07435311940425164,0.012899627965878424,0.04135415412714604,0.033688307863693145,0.04303736633425447
2024-01-02,0.05963805659234981,-0.008704994690638701,0.012927698045054139,0.021643944179497332,0.18718084439553703
2024-02-01,-0.0033896088284725567,0.034388767161655426,0.03658987294669167,0.04834417317366779,0.05025978186680781
2024-03-01,0.05574238359372894,0.023173188882409802,0.03235056803292463,0.021316851983411045,0.18357593570224678
2024-04-01,-0.046907198573083855,-0.0032988572120505434,-0.021237826502959713,-0.023172921509092337,0.014657826189912383
2024-05-01,-0.0015377116001969115,0.034394381624380126,0.023704168640678955,0.044488816938366815,-0.14044378821857892
2024-06-03,0.009078397260749004,0.02266183149687944,0.019195752668728867,0.04354145438578794,-0.020842445431878645
2024-07-01,0.06305154086040433,-0.0022817647025824674,0.033209037677554204,-0.006124674178053624,0.13062640163808834
2024-08-01,0.05953079841947706,0.015594717212187808,0.028535651929337706,0.02824988438058429,0.12978228468749564
2024-09-03,0.05538917419914684,0.022616234855216622,0.024003975468582035,0.0331185683024422,0.06927609310359237
2024-10-01,0.04489191464383897,-0.0037321679661901364,0.0036103318765065605,0.02312620027434842,0.17661127439372623
2024-11-01,0.047456371032659296,0.04689758089827585,0.05242239350675155,0.0570713492147128,0.08971876697636194
2024-12-02,-0.06032712786737941,-0.04808961949644443,-0.05893621065066624,-0.02580626091399285,0.03590840077447033
2025-01-02,0.06837290007013812,0.030109099465896898,0.04022984885760104,0.022458281635565847,-0.018786477413603377
2025-02-03,0.010312458214296438,-0.060485038451652984,-0.01269260905943527,-0.034980058049749796,0.16936384783607972
2025-03-03,-0.01158939110318099,0.011748056599544515,-0.020059409529388568,-0.03888047901628955,-0.2022036188380159
2025-04-01,0.018148477390479513,-0.0030076342321376515,-0.019803980831731367,-0.011462271322651985,-0.05800866403866779
2025-05-01,0.03730805875525377,0.1006323468992029,0.04400513221709528,0.055365626910969024,-0.12988675460712343
2025-06-02,0.013148068949326176,0.0738659007285138,0.043088952378115025,0.04515859662955801,-0.06457076792355587
2025-07-01,0.0419909273617066,0.039442646917186144,0.002801758823170865,0.02721605999462251,-0.04559345879009903
2025-08-01,0.04495411592506846,0.046887063424319586,0.04142508187509707,0.037524961599673334,-0.023326043654497083
2025-09-02,0.0237688031307708,0.03144416739605714,0.019989290509621185,0.04335188808105306,-0.06615731776963686
2025-10-01,-0.0058168333038916996,0.06180183255209624,0.0011695477503503157,0.02833420557507349,-0.24494713822066833
2025-11-03,0.035613514068950726,0.010362264108529556,0.019089071466364217,-0.0026487545300103443,0.012835870791603404
2025-12-01,0.006765886500141172,0.03381926372637944,0.017965552490132673,0.012891974361796121,-0.033653243442771374
