date,top,bottom,rnd,spy,ic
2024-09-03,0.027998425937775028,0.015224401855118686,0.024554388971500928,0.0331185683024422,0.07378222897020517
2024-10-01,0.034309643071107246,-0.0014053733669644297,0.002975016992544514,0.02312620027434842,0.1933348191277458
2024-11-01,0.046397781580580034,0.055584388496208635,0.05322460334094587,0.0570713492147128,0.07096154114025434
2024-12-02,-0.06080266659069657,-0.04351360153221858,-0.05711017831716102,-0.02580626091399285,0.03725675920379992
2025-01-02,0.0604093131972447,0.03391501171772281,0.03997039012835599,0.022458281635565847,-0.042824309453831255
2025-02-03,-0.0027387755423308293,-0.06332482117093523,-0.012903189274744315,-0.034980058049749796,0.15745009820172445
2025-03-03,-0.0008689602036391686,0.01791687981402913,-0.01958178994333197,-0.03888047901628955,-0.20388070928110766
2025-04-01,0.020451540432535064,-0.018194279058653694,-0.01989697144852127,-0.011462271322651985,-0.04157763507960607
2025-05-01,0.0332277787861898,0.10329572126694371,0.04367073782240132,0.055365626910969024,-0.14294270869607612
2025-06-02,0.031042956305307255,0.0868727398043336,0.04314542008616092,0.04515859662955801,-0.04273098299229708
2025-07-01,0.04401323715714582,0.03469043313281479,0.0024181826864162225,0.02721605999462251,-0.03925700993160702
2025-08-01,0.03645281860426787,0.046887063424319586,0.03996034098914388,0.037524961599673334,-0.04462397793595297
2025-09-02,0.018009009797912034,0.01979994890323285,0.020558894892851166,0.04335188808105306,-0.06799180955830117
2025-10-01,-0.0006353118531616797,0.06180183255209624,-0.0007964373462935291,0.02833420557507349,-0.23826245629675027
2025-11-03,0.03360498805838634,0.010362264108529556,0.019516258213192528,-0.0026487545300103443,-0.0013455725648061734
2025-12-01,0.009789605889601594,0.023071506138496213,0.01838624633340309,0.012891974361796121,-0.01090108788009639
