date,top,bottom,rnd,spy,ic
2023-11-01,0.08887226735840649,0.07177729203598929,0.08072823691111808,0.07982773387592879,0.0510180859559972
2023-12-01,0.07315258684544876,0.01922458151607457,0.040723352430610864,0.033688307863693145,0.05626506279551349
2024-01-02,0.07115051489485227,0.011068845259242649,0.013065034988224969,0.021643944179497332,0.17293811201961248
2024-02-01,-0.004551566334824375,0.035770515571654754,0.03585324733237423,0.04834417317366779,0.03450014625788747
2024-03-01,0.05837293844994627,0.03333592562289943,0.03249976185380359,0.021316851983411045,0.17256898497026088
2024-04-01,-0.04371201389705533,-0.0032988572120505434,-0.02130185914476284,-0.023172921509092337,0.00186931509520692
2024-05-01,-0.009630785253974938,0.04880067803849115,0.025034430289436322,0.044488816938366815,-0.13264197462077418
2024-06-03,-0.012993160862078367,0.036361782228133764,0.019478975869861918,0.04354145438578794,-0.04456965357774651
2024-07-01,0.0686798850835111,0.0003920262395187502,0.032682980794456966,-0.006124674178053624,0.12998565279770444
2024-08-01,0.05858072843088284,0.011634378495089965,0.029076452770957845,0.02824988438058429,0.11935200791185523
2024-09-03,0.04096772100192875,0.014925807363425586,0.02464719396133144,0.0331185683024422,0.07720744940173557
2024-10-01,0.034309643071107246,-0.0037321679661901364,0.0035070429369402386,0.02312620027434842,0.16444679695226422
2024-11-01,0.054327425396075865,0.05133832343030533,0.05428070294388245,0.0570713492147128,0.07323480659135546
2024-12-02,-0.057504626859663475,-0.047027497787458336,-0.05905407197451533,-0.02580626091399285,0.03733058461367024
2025-01-02,0.05128200792036185,0.030060823128210713,0.03801564833214281,0.022458281635565847,-0.04914404312518282
2025-02-03,-0.0027387755423308293,-0.05371629291218476,-0.01270046172269668,-0.034980058049749796,0.17522530679333062
2025-03-03,-0.013442156139192519,0.01791687981402913,-0.01930994346276229,-0.03888047901628955,-0.21481383460322323
2025-04-01,0.008787618474142967,-0.02380290042892727,-0.020622220472746044,-0.011462271322651985,-0.0442966388544525
2025-05-01,0.02755404132063466,0.10357845752080297,0.04302449736629343,0.055365626910969024,-0.1411834352495438
2025-06-02,0.024934146076824946,0.07832096515718623,0.042704436639918485,0.04515859662955801,-0.085778161608001
2025-07-01,0.041770805755996385,0.022637130923218552,0.0032093153374378822,0.02721605999462251,-0.059313841567884544
2025-08-01,0.04117654793511577,0.04934512191926042,0.04115873000469003,0.037524961599673334,-0.05811313395829561
2025-09-02,0.01291235933928737,0.020138949582246567,0.018184242448837956,0.04335188808105306,-0.07406917301611624
2025-10-01,-0.003478138581477519,0.06180183255209624,0.001034180414212113,0.02833420557507349,-0.25175300525135463
2025-11-03,0.03732960280581423,0.010362264108529556,0.01795063087506242,-0.0026487545300103443,-0.0029112284269615964
2025-12-01,0.00767393886017419,0.027526895018039982,0.01808325261310128,0.012891974361796121,-0.0010530567898483097
