date,spearman_ic,top_minus_bottom,top10_return,bottom20_return,spy_return
2021-01-04,0.08399827550868959,-0.003564729634076773,0.033389541182217264,0.03695427081629404,0.03459958147998621
2021-02-01,-0.06855418365832457,-0.0016571545774816537,0.08913921052739446,0.09079636510487611,0.027403449288907034
2021-03-01,0.1360058236919663,-0.04142165289845785,-0.040552029453383154,0.0008696234450747021,0.019241951264453938
2021-04-01,-0.06834215603819324,0.006221433688272647,0.020323674130766266,0.014102240442493618,0.04166146730389819
2021-05-03,0.1165855072054053,0.05017181653272042,0.07350585308025805,0.02333403654753763,0.003515064478357921
2021-06-01,0.0916454050080924,0.006046517440320913,-0.011253408285450395,-0.01729992572577131,0.022468242997173205
2021-07-01,-0.24313631255698245,0.0018738030975779477,0.004486317689217334,0.0026125145916393866,0.018771972649954227
2021-08-02,-0.09163833742075468,-0.03858451608080837,0.001425633800368653,0.04001014988117703,0.03345599762334617
2021-09-01,0.3510230332671336,0.09005537033429009,0.02066729063643672,-0.06938807969785336,-0.04711192433960831
2021-10-01,-0.003504109802036879,0.021730287085954675,0.057281891723243286,0.03555160463728861,0.057594902763331346
2021-11-01,-0.14974097292407293,-0.016887130390224037,-0.046296113245526516,-0.02940898285530248,-0.009738303000511372
2021-12-01,0.07855623325865249,-0.006649882789186219,0.05684313333935228,0.0634930161285385,0.06067225374376606
2022-01-03,0.1113752818200451,0.02410557115922273,-0.00861828243888646,-0.03272385359810919,-0.05183056774676187
2022-02-01,0.025225632725756408,-0.01549893368597291,-0.05008715391018102,-0.03458822022420811,-0.03324870221329723
2022-03-01,0.13411171028545985,0.059025104247421877,0.11408235488923602,0.05505725064181414,0.076756702020782
2022-04-01,-0.06172548077262865,-0.039189598107926174,-0.10104896047043188,-0.06185936236250571,-0.08487149861186305
2022-05-02,-0.010380872281629221,-0.014813782521180773,0.00932378232162635,0.024137564842807123,-0.0037396737179195005
2022-06-01,-0.059675880444692596,0.014467604604415471,-0.1030200236269863,-0.11748762823140177,-0.07497839098413539
2022-07-01,0.6498547610802101,0.22479052077649592,0.210206980199613,-0.014583540576882919,0.07745777141584753
2022-08-01,0.2798863531956096,0.05355449267103758,0.028689847776212262,-0.024864644894825316,-0.019816418429204008
2022-09-01,-0.07208515029224474,0.033257988519223264,-0.06612988226117797,-0.09938787078040123,-0.09528473758815603
2022-10-03,0.010861468220593537,0.009460083331015584,0.06717736316916803,0.05771727983815245,0.053462809346793705
2022-11-01,0.29660967835410024,0.09596473442953085,0.1282537018670221,0.032288967437491246,0.060230938838836234
2022-12-01,-0.10755454410527879,0.013378179461213606,-0.0444509568799313,-0.05782913634114491,-0.05693429735745792
2023-01-03,0.4335569046794496,0.07541500731537779,0.1351237734932331,0.05970876617785531,0.07872480230227374
2023-02-01,0.0976514407276788,0.014975374570860178,-0.01719275167641504,-0.03216812624727522,-0.0316212033013924
2023-03-01,0.014219985723473577,-0.05643102587189485,-0.018069723816961404,0.03836130205493345,0.020625642921485277
2023-04-03,-0.13437321101695515,-0.023215304114516395,-0.010890343160405847,0.012324960954110547,-0.0002676967935832941
2023-05-01,0.15268391629149558,0.04272181523816152,0.002608559565807378,-0.040113255672354145,0.011239151615144216
2023-06-01,0.13891342912270038,0.04862853624951369,0.08971165377958482,0.04108311753007113,0.05477834116709679
2023-07-03,-0.1822645963347492,-0.008385787729915897,0.054169265731428315,0.06255505346134421,0.028594604912354882
2023-08-01,-0.015394618739001067,-0.012188790777519668,-0.04216628508904617,-0.029977494311526503,-0.016035773395641106
2023-09-01,0.01576778735043218,0.0006777986383329493,-0.040130034259157024,-0.04080783289748997,-0.049586032264346325
2023-10-02,0.010710221851566532,-0.0012334456110123342,-0.02188664691918115,-0.020653201308168816,-0.02742739463153221
2023-11-01,0.22366652295905748,0.035037164749624566,0.09493457200447843,0.05989740725485386,0.07982773387592879
2023-12-01,-0.01961820893201688,0.04251513737436159,0.07172594607250707,0.029210808698145473,0.033688307863693145
2024-01-02,0.24763967628254238,0.06379325853235397,0.07369538164423992,0.009902123111885947,0.021643944179497332
2024-02-01,-0.013309467760582802,-0.013556717714178004,0.03369462244131423,0.04725134015549223,0.04834417317366779
2024-03-01,0.1537365407920213,0.026444148052579962,0.043086362574471924,0.016642214521891963,0.021316851983411045
2024-04-01,-0.19758465545820508,-0.013134649927298063,-0.029196617963826055,-0.016061968036527992,-0.023172921509092337
2024-05-01,0.07188226936524077,0.06182883795717057,0.09148145298724406,0.029652615030073486,0.044488816938366815
2024-06-03,0.05583708264267108,-0.018139471530739585,0.004079296117234499,0.022218767647974084,0.04354145438578794
2024-07-01,0.0643075037260938,0.024924884139043008,0.038518704694165275,0.013593820555122265,-0.006124674178053624
2024-08-01,0.12418966165675362,0.038503218197439834,0.0564393328716812,0.017936114674241367,0.02824988438058429
2024-09-03,0.16819239180398654,0.044127478652777614,0.04778356869621878,0.003656090043441168,0.0331185683024422
2024-10-01,0.18643144683874022,0.024594838483353955,0.018396953053425293,-0.006197885429928662,0.02312620027434842
2024-11-01,0.06975108300483347,0.02301805470262898,0.06791851155510073,0.04490045685247175,0.0570713492147128
2024-12-02,0.05059547854187851,0.029646420723174152,-0.017538143879406887,-0.04718456460258104,-0.02580626091399285
2025-01-02,-0.0418576144642086,0.029240923602917905,0.049760894591794044,0.02051997098887614,0.022458281635565847
2025-02-03,0.029642991461325232,0.017266885959646816,0.0010400673350677403,-0.016226818624579076,-0.034980058049749796
2025-03-03,-0.2259712220194732,-0.02639671958829994,-0.0046210176180756955,0.021775701970224243,-0.03888047901628955
2025-04-01,-0.09882993690016854,0.0018136976913910809,0.0035833413882965905,0.0017696436969055096,-0.011462271322651985
2025-05-01,-0.07406360128706939,-0.022461949050437004,0.00640081593136328,0.028862764981800283,0.055365626910969024
